Employee_ID,Name,Gender,Age,Department,Designation,Experience_Years,Salary,Performance_Rating,Attendance,City,Joining_Date,Work_Mode,Overtime_Hours,Training_Hours
1972,Neha Maurya,M,38,Sales,Intern,15,145198,Average,99.69,Delhi,2022-02-01,Office,25,9
1973,Karan Maurya,F,39,Marketing,Senior Analyst,2,49845,Average,81.32,Chennai,2023-03-01,Remote,20,38
1974,Karan yadav,M,43,Finance,Analyst,13,114846,Average,83.34,Chennai,2019-04-21,Hybrid,28,43
1975,Kabir Kumar,F,58,Sales,Analyst,9,128435,Good,71.39,Bangalore,2024-07-31,Office,13,7
1976,Vivaan Jain,F,38,Finance,Intern,6,55562,Average,70.41,Chennai,2020-11-15,Office,18,21
1977,Riya Verma,M,46,Marketing,Senior Analyst,16,53036,Poor,97.64,Jaipur,2018-02-03,Hybrid,20,28
1978,Aisha Patel,M,26,HR,Senior Analyst,5,85752,Average,73.86,Hyderabad,2024-04-30,Hybrid,20,28
1979,simran yadav,M,24,Marketing,Intern,3,99233,Excellent,83.37,Lucknow,2021-03-07,Office,16,7
1980,Neha Patel,M,49,IT,Senior Analyst,16,108049,Good,94.46,Mumbai,2020-03-26,Hybrid,13,49
1981,Ananya Maurya,F,54,Finance,Intern,8,133575,Good,96.68,Pune,2020-01-24,Office,7,11
1982,Arjun Maurya,M,37,HR,Executive,3,93681,Excellent,85.58,Chennai,2019-07-20,Hybrid,20,29
1983,Arjun singh,M,36,Finance,Analyst,6,52818,Poor,86.95,Hyderabad,2019-04-07,Office,20,7
1984,Kabir Kumar,F,22,Finance,Executive,1,55544,Excellent,90.09,Pune,2022-07-13,Hybrid,8,19
1985,Aisha mehta,M,54,Sales,Manager,16,87532,Excellent,98.84,Lucknow,2018-03-22,Hybrid,7,33
1986,simran Verma,F,28,IT,Manager,7,103636,Poor,88.08,Hyderabad,2023-04-22,Remote,12,33
1987,Rahul yadav,F,33,Finance,Manager,14,82705,Good,86.78,Mumbai,2020-05-19,Remote,16,14
1988,Aisha Kumar,F,28,Marketing,Intern,14,45104,Excellent,70.44,Hyderabad,2021-12-01,Remote,18,36
1989,Rohan singh,F,50,Marketing,Senior Analyst,7,149336,Good,72.43,Pune,2020-12-05,Hybrid,27,27
1990,Arjun singh,F,52,Sales,Executive,15,94603,Average,87.32,Pune,2019-08-22,Office,6,43
1991,Sneha Patel,F,56,IT,Executive,18,127499,Excellent,98.09,Bangalore,2022-06-23,Hybrid,16,13
1992,Rohan Jain,M,50,IT,Executive,10,84025,Poor,96.0,Chennai,2020-03-17,Remote,0,41
1993,Rohan yadav,M,21,Marketing,Executive,1,121264,Good,99.48,Delhi,2023-04-19,Hybrid,4,44
1994,priya yadav,M,59,HR,Manager,16,57317,Good,85.84,Hyderabad,2020-12-12,Remote,24,18
1995,aditya Verma,F,37,Sales,Executive,15,56416,Good,93.64,Pune,2019-12-05,Remote,5,8
1996,Rahul Verma,F,40,Sales,Senior Analyst,14,67012,Average,95.21,Jaipur,2024-11-28,Office,25,24
1997,Aditya Maurya,M,44,Marketing,Manager,12,130585,Good,89.44,Mumbai,2023-08-26,Office,1,32
1998,priya Jain,F,42,Marketing,Executive,14,93045,Good,80.16,Jaipur,2019-05-02,Remote,26,18
1999,Karan singh,F,49,HR,Intern,3,46400,Good,84.1,Lucknow,2019-12-07,Remote,24,48
2000,Aisha mehta,F,42,HR,Analyst,15,73270,Average,95.74,Hyderabad,2022-03-06,Hybrid,15,38
